name,chr,cds_start_pos,strand,start,end,sgd_name
YER023W,5,201074,+,201074,201935,PRO3
YER023C-A,5,201520,-,201520,201733,YER023C-A
YER024W,5,202190,+,202190,204962,YAT2
YER025W,5,205249,+,205249,206833,GCD11
YER026C,5,207642,-,207642,208473,CHO1
YER027C,5,208977,-,208977,210231,GAL83
YER028C,5,210690,-,210690,211875,MIG3
YER029C,5,212585,-,212585,213176,SMB1
YER030W,5,213435,+,213435,213897,YER030W
YER031C,5,214074,-,214074,214746,YPT31
YER032W,5,215061,+,215061,217692,YER032W
YER033C,5,218055,-,218055,221286,ZRG8
YER034W,5,221844,+,221844,222402,YER034W
YER035W,5,222637,+,222637,223075,EDC2
YER036C,5,223365,-,223365,225198,YER036C
YER037W,5,225887,+,225887,226853,PHM8
YER038C,5,226856,-,226856,228251,KRE29
YER038W-A,5,228449,+,228449,228830,YER038W-A
YER039C,5,228454,-,228454,229204,HVG1
YER039C-A,5,229261,-,229261,229480,YER039C-A
YER040W,5,229793,+,229793,231986,GLN3
YER041W,5,232459,+,232459,234739,YEN1
YER042W,5,234935,+,234935,235490,MXR1
YER043C,5,235768,-,235768,237118,SAH1
YER044C,5,237568,-,237568,238015,ERG28
YER044C-A,5,238458,-,238458,239773,YER044C-A
YER045C,5,240030,-,240030,241500,ACA1
YER046W,5,243178,+,243178,243610,SPO73
YER046W-A,5,243698,+,243698,244028,YER046W-A
YER047C,5,243808,-,243808,246502,SAP1
YER048C,5,246980,-,246980,248156,CAJ1
YER048W-A,5,250716,+,250716,251001,YER048W-A
YER049W,5,251726,+,251726,253661,YER049W
YER050C,5,253969,-,253969,254386,RSM18
YER051W,5,254654,+,254654,256133,YER051W
YER052C,5,256373,-,256373,257957,HOM3
YER053C,5,258735,-,258735,259638,PIC2
YER053C-A,5,260931,-,260931,261045,YER053C-A
YER054C,5,262050,-,262050,263697,GIP2
YER055C,5,264890,-,264890,265784,HIS1
YER056C,5,266510,-,266510,268112,FCY2
YER056C-A,5,269420,-,269420,270183,YER056C-A
YER057C,5,270734,-,270734,271124,HMF1
YER058W,5,271765,+,271765,272089,PET117
YER059W,5,272621,+,272621,273884,PCL6
YER060W,5,274564,+,274564,276151,FCY21
YER060W-A,5,276569,+,276569,278162,FCY22
YER061C,5,278295,-,278295,279624,CEM1
YER062C,5,279927,-,279927,280680,HOR2
YER063W,5,281707,+,281707,282364,THO1
YER064C,5,282702,-,282702,284220,YER064C
YER065C,5,285238,-,285238,286912,ICL1
YER066W,5,290239,+,290239,290797,YER066W
YER066C-A,5,291700,-,291700,292201,YER066C-A
YER067W,5,292063,+,292063,292549,YER067W
YER067C-A,5,292237,-,292237,292561,YER067C-A
YER068W,5,293047,+,293047,294811,MOT2
YER068C-A,5,295298,-,295298,295730,YER068C-A
YER069W,5,295407,+,295407,297999,ARG5/6
YER070W,5,298947,+,298947,301614,RNR1
YER071C,5,301944,-,301944,302325,YER071C
YER072W,5,302803,+,302803,303193,VTC1
YER073W,5,304026,+,304026,305589,ALD5
YER074W,5,306318,+,306318,307192,YER074W
YER074W-A,5,307648,+,307648,308119,YER074W-A
YER075C,5,308408,-,308408,311195,PTP3
YER076C,5,312585,-,312585,313494,YER076C
YER076W-A,5,313385,+,313385,313733,YER076W-A
YER077C,5,314529,-,314529,316596,YER077C
YER078C,5,316802,-,316802,318338,YER078C
YER078W-A,5,318641,+,318641,318806,YER078W-A
YER079W,5,318915,+,318915,319548,YER079W
YER079C-A,5,319897,-,319897,320236,YER079C-A
YER080W,5,319958,+,319958,321842,YER080W
YER081W,5,322681,+,322681,324091,SER3
YER082C,5,324267,-,324267,325932,UTP7
YER083C,5,326169,-,326169,327027,YER083C
YER084W,5,327060,+,327060,327447,YER084W
YER084W-A,5,327593,+,327593,328106,YER084W-A
YER085C,5,327614,-,327614,328136,YER085C
YER086W,5,328472,+,328472,330203,ILV1
YER087W,5,330571,+,330571,332302,YER087W
YER087C-A,5,331812,-,331812,332364,YER087C-A
YER087C-B,5,332577,-,332577,332826,SBH1
YER088C,5,333171,-,333171,335184,DOT6
YER088C-A,5,335691,-,335691,336015,YER088C-A
YER088W-B,5,335922,+,335922,336069,YER088W-B
YER089C,5,335941,-,335941,337336,PTC2
YER090W,5,337944,+,337944,339468,TRP2
YER090C-A,5,338317,-,338317,338407,YER090C-A
YER091C,5,339859,-,339859,342163,MET6
YER091C-A,5,342385,-,342385,342607,YER091C-A
YER092W,5,342850,+,342850,343228,IES5
YER093C,5,343315,-,343315,347608,TSC11
YER093C-A,5,347907,-,347907,348396,YER093C-A
YER094C,5,348724,-,348724,349342,PUP3
YER095W,5,349975,+,349975,351178,RAD51
YER096W,5,351693,+,351693,353232,SHC1
YER097W,5,355135,+,355135,355465,YER097W
YER098W,5,355461,+,355461,357726,UBP9
YER099C,5,358100,-,358100,359057,PRS2
YER100W,5,359557,+,359557,360310,UBC6
YER101C,5,360497,-,360497,361790,AST2
YER102W,5,363095,+,363095,363698,RPS8B
YER103W,5,364584,+,364584,366513,SSA4
YER104W,5,366797,+,366797,367424,RTT105
YER105C,5,367833,-,367833,372009,NUP157
YER106W,5,372321,+,372321,373230,MAM1
YER107C,5,373443,-,373443,374541,GLE2
YER107W-A,5,374389,+,374389,374710,YER107W-A
YER109C,5,375210,-,375210,377610,YER109C
YER110C,5,378757,-,378757,382099,KAP123
YER111C,5,382590,-,382590,385872,SWI4
YER112W,5,387227,+,387227,387791,LSM4
YER113C,5,387927,-,387927,390048,YER113C
YER114C,5,390585,-,390585,393708,BOI2
YER115C,5,394287,-,394287,394863,SPR6
YER116C,5,395343,-,395343,396168,SLX8
YER117W,5,396764,+,396764,397649,YER117W
YER118C,5,397947,-,397947,399051,SHO1
YER119C,5,399491,-,399491,400838,AVT6
YER119C-A,5,400862,-,400862,401234,YER119C-A
YER120W,5,401130,+,401130,401865,SCS2
YER121W,5,402370,+,402370,402715,YER121W
YER122C,5,402866,-,402866,404348,GLO3
YER123W,5,404808,+,404808,406383,YCK3
YER124C,5,407337,-,407337,409059,DSE1
YER125W,5,410184,+,410184,412614,RSP5
YER126C,5,413389,-,413389,414175,NSA2
YER127W,5,414476,+,414476,415550,LCP5
YER128W,5,415854,+,415854,416466,YER128W
YER129W,5,417276,+,417276,420705,PAK1
YER130C,5,421110,-,421110,422442,YER130C
YER131W,5,423947,+,423947,424307,RPS26B
YER132C,5,425183,-,425183,430445,PMD1
YER133W,5,432490,+,432490,433954,YER133W
YER133W-A,5,437186,+,437186,437528,YER133W-A
YER134C,5,437262,-,437262,437799,YER134C
YER135C,5,437947,-,437947,438340,YER135C
YER136W,5,439611,+,439611,440967,GDI1
YER137C,5,441368,-,441368,441815,YER137C
YER137W-A,5,441570,+,441570,441876,YER137W-A
YER138C,5,443751,-,443751,449020,YER138C
YER137C-A,5,447697,-,447697,449020,YER137C-A
YER138W-A,5,449469,+,449469,449574,YER138W-A
YER139C,5,450557,-,450557,451238,YER139C
YER140W,5,451559,+,451559,453230,YER140W
YER141W,5,453453,+,453453,454914,COX15
YER142C,5,455140,-,455140,456031,MAG1
YER143W,5,456313,+,456313,457600,DDI1
YER144C,5,457800,-,457800,460218,UBP5
YER145C,5,460520,-,460520,461735,FTR1
YER145C-A,5,462380,-,462380,462818,YER145C-A
YER146W,5,462579,+,462579,462861,LSM5
YER147C,5,462962,-,462962,464837,SCC4
YER147C-A,5,465197,-,465197,465608,YER147C-A
YER148W,5,465297,+,465297,466020,SPT15
YER148W-A,5,466179,+,466179,466758,YER148W-A
YER149C,5,466202,-,466202,467465,PEA2
YER150W,5,468364,+,468364,468811,SPI1
YER151C,5,469680,-,469680,472419,UBP3
YER152C,5,472651,-,472651,473983,YER152C
YER152W-A,5,473479,+,473479,474046,YER152W-A
YER153C,5,474035,-,474035,474800,PET122
YER154W,5,475014,+,475014,476223,OXA1
YER155C,5,476339,-,476339,482843,BEM2
YER156C,5,483319,-,483319,484336,YER156C
YER157W,5,484782,+,484782,487188,COG3
YER158C,5,488851,-,488851,490573,YER158C
YER158W-A,5,491481,+,491481,491697,YER158W-A
YER159C,5,491524,-,491524,491953,BUR6
YER160C,5,492850,-,492850,498119,YER160C
YER159C-A,5,496796,-,496796,498119,YER159C-A
YER161C,5,499341,-,499341,500343,SPT2
YER162C,5,500624,-,500624,502889,RAD4
YER163C,5,503078,-,503078,503777,YER163C
YER164W,5,505386,+,505386,509793,CHD1
YER165W,5,510367,+,510367,512101,PAB1
YER165C-A,5,512621,-,512621,512978,YER165C-A
YER166W,5,512738,+,512738,517454,DNF1
YER167W,5,518210,+,518210,520766,BCK2
YER168C,5,521023,-,521023,522664,CCA1
YER169W,5,523363,+,523363,525754,RPH1
YER170W,5,525968,+,525968,526646,ADK2
YER171W,5,527076,+,527076,529413,RAD3
YER172C,5,529524,-,529524,536016,BRR2
YER172C-A,5,536269,-,536269,536650,YER172C-A
YER173W,5,536294,+,536294,538274,RAD24
YER174C,5,538428,-,538428,539163,GRX4
YER175C,5,539458,-,539458,540358,TMT1
YER175W-A,5,540644,+,540644,540809,YER175W-A
YER176W,5,541684,+,541684,545050,ECM32
YER177W,5,545605,+,545605,546409,BMH1
YER178W,5,546811,+,546811,548074,YER178W
YER179W,5,548415,+,548415,549512,YER179W
YER180C,5,549718,-,549718,550522,ISC10
YER180C-A,5,550859,-,550859,551117,SLO1
YER181C,5,551467,-,551467,551791,YER181C
YER182W,5,552519,+,552519,553254,YER182W
YER183C,5,553328,-,553328,553964,FAU1
YER184C,5,556290,-,556290,558675,YER184C
YER185W,5,559448,+,559448,560360,YER185W
YER186C,5,561699,-,561699,562620,YER186C
YER187W,5,566224,+,566224,566650,YER187W
YER188W,5,568034,+,568034,568754,YER188W
YER188C-A,5,569602,-,569602,569902,YER188C-A
YER189W,5,571149,+,571149,571518,YER189W
YER190W,5,571474,+,571474,576520,YRF1-2
YER190C-A,5,574798,-,574798,575374,YER190C-A
YER190C-B,5,575674,-,575674,576157,YER190C-B
YFL068W,6,52,+,52,535,YFL068W
YFL067W,6,835,+,835,1363,YFL067W
YFL066C,6,1436,-,1436,2615,YFL066C
YFL065C,6,3029,-,3029,3338,YFL065C
YFL064C,6,3321,-,3321,3846,YFL064C
YFL063W,6,5065,+,5065,5521,YFL063W
YFL062W,6,6425,+,6425,7565,COS4
YFL061W,6,9544,+,9544,10222,YFL061W
YFL060C,6,10300,-,10300,10969,SNO3
YFL059W,6,11362,+,11362,12259,SNZ3
YFL058W,6,12928,+,12928,13951,THI5
YFL057C,6,14304,-,14304,14763,AAD16
YFL056C,6,14792,-,14792,15431,AAD6
YFL055W,6,17003,+,17003,18680,AGP3
YFL054C,6,20846,-,20846,22787,YFL054C
YFL053W,6,23422,+,23422,25198,DAK2
YFL052W,6,28231,+,28231,29629,YFL052W
YFL051C,6,30057,-,30057,30540,YFL051C
YFL050C,6,33271,-,33271,35848,ALR2
YFL049W,6,36802,+,36802,38674,YFL049W
YFL048C,6,38842,-,38842,40180,EMP47
YFL047W,6,40420,+,40420,42565,RGD2
YFL046W,6,42814,+,42814,43438,YFL046W
YFL045C,6,43627,-,43627,44392,SEC53
YFL044C,6,44654,-,44654,45560,YFL044C
YFL042C,6,45719,-,45719,47744,YFL042C
YFL041W-A,6,48733,+,48733,48925,YFL041W-A
YFL041W,6,49138,+,49138,51007,FET5
YFL040W,6,51349,+,51349,52972,YFL040W
YFL039C,6,53259,-,53259,54695,YFL039C
YFL038C,6,55364,-,55364,55985,YPT1
YFL037W,6,56334,+,56334,57708,TUB2
YFL036W,6,58780,+,58780,62836,RPO41
YFL034C-B,6,63014,-,63014,63992,YFL034C-B
YFL034C-A,6,64241,-,64241,64931,YFL034C-A
YFL034W,6,65474,+,65474,68696,YFL034W
YFL033C,6,69112,-,69112,74425,RIM15
YFL032W,6,74869,+,74869,75190,YFL032W
YFL031W,6,75176,+,75176,76145,YFL031W
YFL031C-A,6,76011,-,76011,76113,YFL031C-A
YFL030W,6,76828,+,76828,77986,AGX1
YFL029C,6,78052,-,78052,79159,CAK1
YFL028C,6,79341,-,79341,80211,CAF16
YFL027C,6,80416,-,80416,81910,GYP8
YFL026W,6,82577,+,82577,83873,STE2
YFL025C,6,84142,-,84142,87232,BST1
YFL024C,6,87844,-,87844,90343,EPL1
YFL023W,6,90983,+,90983,93374,BUD27
YFL022C,6,93496,-,93496,95008,FRS2
YFL021C-A,6,95758,-,95758,96613,YFL021C-A
YFL021W,6,95963,+,95963,97496,GAT1
YFL020C,6,99224,-,99224,99593,PAU5
YFL019C,6,100245,-,100245,100599,YFL019C
YFL018C,6,101621,-,101621,103121,LPD1
YFL017W-A,6,103692,+,103692,103926,SMX2
YFL017C,6,103976,-,103976,104456,GNA1
YFL016C,6,104694,-,104694,106230,MDJ1
YFL015W-A,6,106408,+,106408,106726,YFL015W-A
YFL015C,6,106462,-,106462,106957,YFL015C
YFL014W,6,107249,+,107249,107579,HSP12
YFL013W-A,6,107792,+,107792,108596,YFL013W-A
YFL013C,6,107845,-,107845,109924,IES1
YFL012W-A,6,109803,+,109803,110178,YFL012W-A
YFL012W,6,110640,+,110640,111087,YFL012W
YFL011W,6,112338,+,112338,113979,HXT10
YFL010W-A,6,114983,+,114983,115268,AUA1
YFL010C,6,115101,-,115101,115737,WWM1
YFL009W,6,116138,+,116138,118478,CDC4
YFL008W,6,119423,+,119423,123101,SMC1
YFL007W,6,123473,+,123473,129905,BLM3
YFL005W,6,130328,+,130328,130976,SEC4
YFL004W,6,131804,+,131804,134291,VTC2
YFL003C,6,134515,-,134515,137152,MSH4
YFL002W-A,6,138198,+,138198,143512,YFL002W-A
YFL002W-B,6,138198,+,138198,139515,YFL002W-B
YFL002C,6,145108,-,145108,146929,SPB4
YFL001W,6,147125,+,147125,148454,DEG1
YFR001W,6,149104,+,149104,149719,LOC1
YFR002W,6,150010,+,150010,152530,NIC96
YFR003C,6,152651,-,152651,153119,YPI1
YFR004W,6,153387,+,153387,154308,RPN11
YFR005C,6,154521,-,154521,155868,SAD1
YFR006W,6,156138,+,156138,157746,YFR006W
YFR007W,6,159292,+,159292,160354,YFR007W
YFR008W,6,160528,+,160528,161194,FAR7
YFR009W,6,162481,+,162481,164740,GCN20
YFR009W-A,6,163868,+,163868,164126,YFR009W-A
YFR010W,6,165059,+,165059,166559,UBP6
YFR010W-A,6,166720,+,166720,166909,YFR010W-A
YFR011C,6,166738,-,166738,167251,YFR011C
YFR012W,6,167880,+,167880,168489,YFR012W
YFR012W-A,6,169215,+,169215,169302,YFR012W-A
YFR013W,6,169913,+,169913,172277,IOC3
YFR014C,6,172528,-,172528,173869,CMK1
YFR015C,6,174256,-,174256,176383,GSY1
YFR016C,6,177033,-,177033,180735,YFR016C
YFR017C,6,182261,-,182261,182849,YFR017C
YFR018C,6,183118,-,183118,184210,YFR018C
YFR019W,6,184489,+,184489,191326,FAB1
YFR020W,6,192725,+,192725,193424,YFR020W
YFR021W,6,194799,+,194799,196302,ATG18
YFR022W,6,196820,+,196820,199022,YFR022W
YFR023W,6,199861,+,199861,201697,PES4
YFR024C-A,6,201947,-,201947,203421,YFR024C-A
YFR025C,6,203730,-,203730,204738,HIS2
YFR026C,6,205735,-,205735,206245,YFR026C
YFR027W,6,207439,+,207439,208285,ECO1
YFR028C,6,208400,-,208400,210056,CDC14
YFR029W,6,210924,+,210924,212961,PTR3
YFR030W,6,213299,+,213299,216407,MET10
YFR031C,6,216581,-,216581,220094,SMC2
YFR031C-A,6,220494,-,220494,221406,YFR031C-A
YFR032C,6,222077,-,222077,222947,YFR032C
YFR032C-A,6,223245,-,223245,223425,RPL29
YFR032C-B,6,223697,-,223697,223961,YFR032C-B
YFR033C,6,224313,-,224313,224757,QCR6
YFR034C,6,225007,-,225007,225946,PHO4
YFR034W-A,6,226009,+,226009,226297,YFR034W-A
YFR035C,6,226108,-,226108,226453,YFR035C
YFR036W,6,226949,+,226949,227324,CDC26
YFR036W-A,6,227437,+,227437,228088,YFR036W-A
YFR037C,6,227499,-,227499,229173,RSC8
YFR038W,6,229366,+,229366,231928,YFR038W
YFR039C,6,231998,-,231998,233531,YFR039C
YFR040W,6,234228,+,234228,237237,SAP155
YFR041C,6,237354,-,237354,238242,ERJ5
YFR042W,6,238444,+,238444,239047,YFR042W
YFR043C,6,239100,-,239100,239814,YFR043C
YFR044C,6,239978,-,239978,241424,YFR044C
YFR045W,6,241984,+,241984,242986,YFR045W
YFR046C,6,243060,-,243060,244146,YFR046C
YFR047C,6,244265,-,244265,245153,BNA6
YFR048W,6,246132,+,246132,248121,RMD8
YFR049W,6,248509,+,248509,248881,YMR31
YFR050C,6,249052,-,249052,249853,PRE4
YFR051C,6,250149,-,250149,251790,RET2
YFR052W,6,252491,+,252491,253316,RPN12
YFR052C-A,6,253415,-,253415,253721,YFR052C-A
YFR053C,6,253578,-,253578,255036,HXK1
YFR054C,6,258841,-,258841,259420,YFR054C
YFR056C,6,263943,-,263943,264312,YFR056C
YFR055W,6,264190,+,264190,265213,YFR055W
YFR057W,6,269047,+,269047,269503,YFR057W
YGL263W,7,2789,+,2789,3932,COS12
YGL262W,7,5311,+,5311,5839,YGL262W
YGL261C,7,6289,-,6289,6652,YGL261C
YGL260W,7,6859,+,6859,7090,YGL260W
YGL259W,7,8469,+,8469,8967,YPS5
YGL258W-A,7,9161,+,9161,9395,YGL258W-A
YGL258W,7,11109,+,11109,11730,YGL258W
YGL257C,7,12480,-,12480,14157,MNT2
YGL256W,7,15158,+,15158,16307,ADH4
YGL255W,7,20977,+,20977,22108,ZRT1
YGL254W,7,22303,+,22303,23203,FZF1
YGL253W,7,23934,+,23934,25395,HXK2
YGL252C,7,25717,-,25717,27484,RTG2
YGL251C,7,27920,-,27920,31636,YGL251C
YGL250W,7,31909,+,31909,32635,YGL250W
YGL249W,7,33097,+,33097,35212,ZIP2
YGL248W,7,35652,+,35652,36762,PDE1
YGL247W,7,36932,+,36932,37526,BRR6
YGL246C,7,37616,-,37616,38780,RAI1
YGL245W,7,39022,+,39022,41149,YGL245W
YGL244W,7,41497,+,41497,43174,RTF1
YGL243W,7,43306,+,43306,44509,TAD1
YGL242C,7,44651,-,44651,45197,YGL242C
YGL241W,7,45444,+,45444,48459,KAP114
YGL240W,7,48612,+,48612,49365,YGL240W
YGL239C,7,49430,-,49430,49745,YGL239C
YGL238W,7,49551,+,49551,52434,CSE1
YGL237C,7,52730,-,52730,53528,HAP2
YGL236C,7,53786,-,53786,55796,MTO1
YGL235W,7,55278,+,55278,55815,YGL235W
YGL234W,7,56481,+,56481,58890,ADE5/7
YGL233W,7,59121,+,59121,61854,SEC15
YGL232W,7,62074,+,62074,63002,YGL232W
YGL231C,7,63047,-,63047,63620,YGL231C
YGL230C,7,63771,-,63771,64215,YGL230C
YGL229C,7,64502,-,64502,66959,SAP4
YGL228W,7,67597,+,67597,69331,SHE10
YGL227W,7,69670,+,69670,72547,VID30
YGL226C-A,7,72747,-,72747,73157,YGL226C-A
YGL226W,7,73338,+,73338,73710,YGL226W
YGL225W,7,76892,+,76892,77906,VRG4
YGL224C,7,78013,-,78013,78856,SDT1
YGL223C,7,79110,-,79110,80364,COG1
YGL222C,7,80657,-,80657,81185,EDC1
YGL221C,7,81424,-,81424,82291,NIF3
YGL220W,7,82372,+,82372,82735,YGL220W
YGL219C,7,82876,-,82876,84256,MDM34
YGL218W,7,83648,+,83648,84299,YGL218W
YGL217C,7,84837,-,84837,85179,YGL217C
YGL216W,7,84883,+,84883,87301,KIP3
YGL215W,7,87979,+,87979,89338,CLG1
YGL214W,7,90010,+,90010,90499,YGL214W
YGL213C,7,90057,-,90057,91251,SKI8
YGL212W,7,91435,+,91435,92386,VAM7
YGL211W,7,92515,+,92515,93595,NCS6
YGL210W,7,93796,+,93796,94465,YPT32
YGL209W,7,95861,+,95861,97010,MIG2
YGL208W,7,97341,+,97341,98589,SIP2
YGL207W,7,98972,+,98972,102080,SPT16
YGL206C,7,102546,-,102546,107508,CHC1
YGL205W,7,108161,+,108161,110408,POX1
YGL204C,7,111703,-,111703,112009,YGL204C
YGL203C,7,112478,-,112478,114668,KEX1
YGL202W,7,116062,+,116062,117565,ARO8
YGL201C,7,117857,-,117857,120911,MCM6
YGL200C,7,122698,-,122698,123310,EMP24
YGL199C,7,123576,-,123576,124047,YGL199C
YGL198W,7,123595,+,123595,124303,YIP4
YGL197W,7,124702,+,124702,129166,MDS3
YGL196W,7,129887,+,129887,131174,YGL196W
YGL195W,7,131530,+,131530,139549,GCN1
YGL194C-A,7,139724,-,139724,139967,YGL194C-A
YGL194C,7,140373,-,140373,141732,HOS2
YGL193C,7,141921,-,141921,142233,YGL193C
YGL192W,7,142251,+,142251,144054,IME4
YGL191W,7,144813,+,144813,145203,COX13
YGL190C,7,145814,-,145814,147395,CDC55
YGL189C,7,148234,-,148234,148594,RPS26A
YGL188C-A,7,148829,-,148829,148970,YGL188C-A
YGL188C,7,149348,-,149348,149522,YGL188C
YGL187C,7,149709,-,149709,150177,COX4
YGL186C,7,151042,-,151042,152782,TPN1
YGL185C,7,153172,-,153172,154312,YGL185C
YGL184C,7,154620,-,154620,156018,STR3
YGL183C,7,156548,-,156548,157291,YGL183C
YGL182C,7,157278,-,157278,157602,YGL182C
YGL181W,7,157911,+,157911,159102,GTS1
YGL180W,7,160070,+,160070,162764,ATG1
YGL179C,7,163414,-,163414,165097,TOS3
YGL178W,7,167357,+,167357,170577,YGL178W
YGL177W,7,167564,+,167564,167912,YGL177W
YGL176C,7,171420,-,171420,173085,YGL176C
YGL175C,7,173290,-,173290,174328,SAE2
YGL174W,7,174550,+,174550,175351,BUD13
YGL173C,7,175532,-,175532,180119,KEM1
YGL172W,7,180705,+,180705,182124,NUP49
YGL171W,7,182395,+,182395,184090,ROK1
YGL170C,7,184158,-,184158,185400,SPO74
YGL169W,7,186064,+,186064,187345,SUA5
YGL168W,7,187469,+,187469,187802,HUR1
YGL167C,7,187621,-,187621,190474,PMR1
YGL166W,7,191134,+,191134,191812,CUP2
YGL165C,7,191403,-,191403,191982,YGL165C
YGL164C,7,191983,-,191983,193306,YRB30
YGL163C,7,193712,-,193712,196409,RAD54
YGL162W,7,198143,+,198143,199043,SUT1
YGL161C,7,199215,-,199215,200148,YIP5
YGL160W,7,200566,+,200566,202279,YGL160W
YGL159W,7,202726,+,202726,203839,YGL159W
YGL158W,7,207037,+,207037,208576,RCK1
YGL157W,7,209010,+,209010,210054,YGL157W
YGL156W,7,210420,+,210420,213672,AMS1
YGL155W,7,214085,+,214085,215216,CDC43
YGL154C,7,215282,-,215282,216101,LYS5
YGL153W,7,216277,+,216277,217303,PEX14
YGL152C,7,216696,-,216696,217374,YGL152C
YGL151W,7,217528,+,217528,220927,NUT1
YGL150C,7,221108,-,221108,225578,INO80
YGL149W,7,225576,+,225576,225882,YGL149W
YGL148W,7,226403,+,226403,227534,ARO2
YGL147C,7,227758,-,227758,228334,RPL9A
YGL146C,7,228755,-,228755,229691,YGL146C
YGL145W,7,230247,+,230247,232353,TIP20
YGL144C,7,232454,-,232454,234512,ROG1
YGL143C,7,234721,-,234721,235963,MRF1
YGL142C,7,236273,-,236273,238124,GPI10
YGL141W,7,238357,+,238357,241090,HUL5
YGL140C,7,241357,-,241357,245017,YGL140C
YGL139W,7,245720,+,245720,248129,YGL139W
YGL138C,7,248498,-,248498,249536,YGL138C
YGL137W,7,249873,+,249873,252743,YGL137W
YGL136C,7,252901,-,252901,253864,MRM2
YGL135W,7,254645,+,254645,255299,RPL1B
YGL134W,7,255667,+,255667,256969,PCL10
YGL133W,7,257711,+,257711,261506,ITC1
YGL132W,7,261584,+,261584,261920,YGL132W
YGL131C,7,261652,-,261652,265864,SNT2
YGL130W,7,266149,+,266149,267529,CEG1
YGL129C,7,267727,-,267727,269194,RSM23
YGL128C,7,269298,-,269298,270150,YGL128C
YGL127C,7,270397,-,270397,270781,SOH1
YGL126W,7,271002,+,271002,272145,SCS3
YGL125W,7,272525,+,272525,274328,MET13
YGL124C,7,274785,-,274785,276720,MON1
YGL123W,7,277622,+,277622,278387,RPS2
YGL123C-A,7,277639,-,277639,277870,YGL123C-A
YGL122C,7,278951,-,278951,280529,NAB2
YGL121C,7,280782,-,280782,281163,GPG1
YGL120C,7,281639,-,281639,283943,PRP43
YGL119W,7,284447,+,284447,285953,ABC1
YGL118C,7,288019,-,288019,288457,YGL118C
YGL117W,7,288517,+,288517,289315,YGL117W
YGL116W,7,289811,+,289811,291644,CDC20
YGL115W,7,292035,+,292035,293004,SNF4
YGL114W,7,293462,+,293462,295640,YGL114W
YGL113W,7,295934,+,295934,297941,SLD3
YGL112C,7,298180,-,298180,299731,TAF6
YGL111W,7,299980,+,299980,301372,NSA1
YGL110C,7,301539,-,301539,303414,CUE3
YGL109W,7,303515,+,303515,303839,YGL109W
YGL108C,7,303651,-,303651,304074,YGL108C
YGL107C,7,304335,-,304335,306276,RMD9
YGL106W,7,306562,+,306562,307012,MLC1
YGL105W,7,307439,+,307439,308570,ARC1
YGL104C,7,308715,-,308715,310176,VPS73
YGL103W,7,310969,+,310969,311930,YGL103W
YGL102C,7,311507,-,311507,311936,YGL102C
YGL101W,7,312195,+,312195,312843,YGL101W
YGL100W,7,313236,+,313236,314286,SEH1
YGL099W,7,314633,+,314633,316556,LSG1
YGL098W,7,317344,+,317344,318082,USE1
YGL097W,7,321784,+,321784,323233,SRM1
YGL096W,7,325333,+,325333,326164,TOS8
YGL095C,7,328876,-,328876,330610,VPS45
YGL094C,7,331120,-,331120,334468,PAN2
YGL093W,7,334888,+,334888,337642,SPC105
YGL092W,7,337908,+,337908,341862,NUP145
YGL091C,7,342058,-,342058,343045,NBP35
YGL090W,7,343321,+,343321,344587,LIF1
YGL089C,7,344793,-,344793,345156,MF(ALPHA)2
YGL088W,7,345838,+,345838,346204,YGL088W
YGL087C,7,346408,-,346408,346907,YGL087C
YGL086W,7,347121,+,347121,349371,MAD1
YGL085W,7,349618,+,349618,350443,YGL085W
YGL084C,7,350618,-,350618,352301,GUP1
YGL083W,7,353060,+,353060,355475,SCY1
YGL082W,7,355829,+,355829,356975,YGL082W
YGL081W,7,357379,+,357379,358342,YGL081W
YGL080W,7,358638,+,358638,359031,YGL080W
YGL079W,7,359446,+,359446,360103,YGL079W
YGL078C,7,360290,-,360290,361862,DBP3
YGL077C,7,362227,-,362227,363919,HNM1
YGL076C,7,364337,-,364337,365999,YGL076C
YGL075C,7,366927,-,366927,368091,MPS2
YGL074C,7,368598,-,368598,368925,YGL074C
YGL073W,7,368755,+,368755,371257,HSF1
YGL072C,7,371005,-,371005,371365,YGL072C
YGL071W,7,372014,+,372014,374087,RCS1
YGL070C,7,374461,-,374461,374830,RPB9
YGL069C,7,375052,-,375052,375517,YGL069C
YGL068W,7,375089,+,375089,375674,MNP1
YGL067W,7,376103,+,376103,377258,NPY1
YGL066W,7,377611,+,377611,379585,SGF73
YGL065C,7,379762,-,379762,381274,ALG2
YGL064C,7,381525,-,381525,383211,MRH4
YGL063W,7,383656,+,383656,384769,PUS2
YGL063C-A,7,384504,-,384504,384654,YGL063C-A
YGL062W,7,385198,+,385198,388735,PYC1
YGL061C,7,388970,-,388970,389714,DUO1
YGL060W,7,390069,+,390069,391995,YBP2
YGL059W,7,392227,+,392227,393703,YGL059W
YGL058W,7,393991,+,393991,394510,RAD6
YGL057C,7,394971,-,394971,395835,YGL057C
YGL056C,7,396040,-,396040,397624,SDS23
YGL055W,7,398630,+,398630,400163,OLE1
YGL054C,7,400873,-,400873,401290,ERV14
YGL053W,7,402591,+,402591,403305,PRM8
YGL052W,7,403439,+,403439,403745,YGL052W
YGL051W,7,403689,+,403689,404394,MST27
YGL050W,7,405778,+,405778,406600,YGL050W
YGL049C,7,406862,-,406862,409607,TIF4632
